faMeasureChannelPedestal: slot 18, chan 5 => avg 119.805, rms  1.520, min 115, max 125
faMeasureChannelPedestal: slot 18, chan 6 => avg 127.019, rms  1.452, min 122, max 139
faMeasureChannelPedestal: slot 18, chan 7 => avg 80.646, rms  1.386, min 76, max 86
faMeasureChannelPedestal: slot 18, chan 8 => avg 109.931, rms  1.315, min 106, max 115
faMeasureChannelPedestal: slot 18, chan 9 => avg 153.695, rms  1.416, min 149, max 158
faMeasureChannelPedestal: slot 18, chan 10 => avg 117.652, rms  1.337, min 113, max 122
faMeasureChannelPedestal: slot 18, chan 11 => avg 122.229, rms  1.218, min 118, max 127
faMeasureChannelPedestal: slot 18, chan 12 => avg 206.854, rms  1.227, min 203, max 211
faMeasureChannelPedestal: slot 18, chan 13 => avg 240.614, rms  1.228, min 236, max 246
faMeasureChannelPedestal: slot 18, chan 14 => avg 198.396, rms  1.186, min 195, max 202
faMeasureChannelPedestal: slot 18, chan 15 => avg 191.998, rms  1.324, min 187, max 197
faMeasureChannelPedestal: slot 19, chan 0 => avg 208.024, rms  1.194, min 204, max 213
faMeasureChannelPedestal: slot 19, chan 1 => avg 240.881, rms  1.248, min 237, max 246
faMeasureChannelPedestal: slot 19, chan 2 => avg 217.362, rms  1.223, min 213, max 221
faMeasureChannelPedestal: slot 19, chan 3 => avg 185.694, rms  1.220, min 181, max 190
faMeasureChannelPedestal: slot 19, chan 4 => avg 203.403, rms  1.268, min 199, max 208
faMeasureChannelPedestal: slot 19, chan 5 => avg 236.072, rms  1.367, min 231, max 241
faMeasureChannelPedestal: slot 19, chan 6 => avg 172.761, rms  1.428, min 168, max 178
faMeasureChannelPedestal: slot 19, chan 7 => avg 231.370, rms  1.177, min 227, max 235
faMeasureChannelPedestal: slot 19, chan 8 => avg 208.045, rms  1.211, min 204, max 212
faMeasureChannelPedestal: slot 19, chan 9 => avg 197.607, rms  1.328, min 193, max 202
faMeasureChannelPedestal: slot 19, chan 10 => avg 160.563, rms  1.302, min 156, max 165
faMeasureChannelPedestal: slot 19, chan 11 => avg 199.094, rms  1.169, min 195, max 203
